24401636.0,-0.12,-0.19,0.18,-0.11,-0.12,0.62,0.21,-0.08,0.22,-0.0,0.0,0.0
24417780.0,-0.12,-0.19,0.18,-0.11,-0.12,0.62,0.21,-0.08,0.22,-0.0,0.0,0.0
24436088.0,-0.12,-0.19,0.18,-0.11,-0.12,0.62,0.21,-0.08,0.22,-0.0,0.0,0.0
24454156.0,-0.12,-0.19,0.18,-0.11,-0.12,0.62,0.21,-0.08,0.22,-0.0,0.0,0.0
24470664.0,-0.12,-0.19,0.18,-0.11,-0.12,0.62,0.21,-0.08,0.22,-0.0,0.0,0.0
24487120.0,-0.11,-0.19,0.19,-0.1,-0.12,0.63,0.21,-0.08,0.22,-0.0,0.0,0.0
24505492.0,-0.11,-0.19,0.19,-0.1,-0.12,0.63,0.21,-0.08,0.23,-0.0,0.0,0.0
24525068.0,-0.11,-0.19,0.19,-0.1,-0.12,0.63,0.21,-0.09,0.23,-0.0,0.0,0.0
24540472.0,-0.11,-0.19,0.19,-0.1,-0.12,0.63,0.21,-0.09,0.23,-0.0,0.0,0.0
24557860.0,-0.11,-0.19,0.19,-0.1,-0.12,0.63,0.21,-0.09,0.22,-0.0,0.0,0.0
24576248.0,-0.11,-0.2,0.19,-0.1,-0.13,0.63,0.21,-0.09,0.22,-0.0,0.0,0.0
24592672.0,-0.11,-0.2,0.19,-0.1,-0.13,0.63,0.21,-0.09,0.22,-0.0,0.0,0.0
24608348.0,-0.11,-0.2,0.19,-0.1,-0.13,0.63,0.21,-0.09,0.22,-0.0,0.0,0.0
24626644.0,-0.11,-0.2,0.19,-0.1,-0.13,0.63,0.2,-0.09,0.23,-0.0,0.0,0.0
24643504.0,-0.1,-0.2,0.2,-0.09000000000000001,-0.13,0.64,0.2,-0.1,0.23,-0.0,0.0,0.0
24658892.0,-0.1,-0.2,0.2,-0.09000000000000001,-0.13,0.64,0.2,-0.1,0.23,-0.0,0.0,0.0
24677424.0,-0.1,-0.2,0.2,-0.09000000000000001,-0.13,0.64,0.2,-0.1,0.23,-0.0,0.0,0.0
24694260.0,-0.09,-0.21,0.2,-0.08,-0.13999999999999999,0.64,0.2,-0.11,0.23,-0.0,0.0,0.0
24709676.0,-0.09,-0.21,0.2,-0.08,-0.13999999999999999,0.64,0.2,-0.11,0.23,-0.0,0.0,0.0
24727876.0,-0.09,-0.21,0.2,-0.08,-0.13999999999999999,0.64,0.19,-0.11,0.23,-0.0,0.0,0.0
24744764.0,-0.08,-0.21,0.21,-0.07,-0.13999999999999999,0.65,0.19,-0.12,0.23,-0.0,0.0,0.0
24760216.0,-0.08,-0.21,0.21,-0.07,-0.13999999999999999,0.65,0.19,-0.12,0.24,-0.0,0.0,0.0
24778144.0,-0.07,-0.21,0.21,-0.07,-0.13999999999999999,0.65,0.18,-0.13,0.24,-0.0,0.0,0.0
24795056.0,-0.06,-0.22,0.21,-0.049999999999999996,-0.15,0.65,0.18,-0.14,0.24,-0.0,0.0,0.0
24810532.0,-0.06,-0.22,0.21,-0.049999999999999996,-0.15,0.65,0.17,-0.14,0.25,-0.0,0.0,0.0
24828392.0,-0.05,-0.22,0.21,-0.05,-0.15,0.65,0.17,-0.15,0.25,-0.0,0.0,0.0
24845244.0,-0.05,-0.22,0.22,-0.05,-0.15,0.66,0.16,-0.16,0.25,-0.0,0.0,0.0
24860688.0,-0.04,-0.22,0.22,-0.04,-0.15,0.66,0.16,-0.16,0.25,-0.0,0.0,0.0
