37504344.0,0.4,-0.21,0.25,0.79,-0.43,0.49
37514788.0,0.4,-0.21,0.25,0.79,-0.43,0.49
37525052.0,0.4,-0.21,0.25,0.79,-0.43,0.49
37535344.0,0.4,-0.21,0.25,0.79,-0.43,0.49
37545564.0,0.4,-0.21,0.25,0.79,-0.43,0.49
37556052.0,0.4,-0.21,0.25,0.79,-0.43,0.49
37565712.0,0.4,-0.22,0.25,0.79,-0.44,0.49
37575708.0,0.4,-0.22,0.25,0.79,-0.44,0.49
37584368.0,0.4,-0.22,0.25,0.79,-0.44,0.49
37593188.0,0.4,-0.22,0.25,0.79,-0.44,0.49
37603308.0,0.4,-0.22,0.25,0.79,-0.44,0.49
37613488.0,0.4,-0.22,0.25,0.79,-0.44,0.49
37623704.0,0.4,-0.22,0.25,0.79,-0.44,0.49
37632416.0,0.4,-0.22,0.25,0.79,-0.44,0.49
37641044.0,0.4,-0.22,0.25,0.79,-0.44,0.49
37649696.0,0.4,-0.22,0.25,0.79,-0.44,0.49
37659384.0,0.4,-0.22,0.25,0.79,-0.44,0.49
37668256.0,0.4,-0.22,0.25,0.79,-0.44,0.49
37676920.0,0.4,-0.22,0.25,0.79,-0.44,0.49
37685812.0,0.4,-0.22,0.24,0.79,-0.44,0.48
37695872.0,0.4,-0.22,0.24,0.79,-0.44,0.48
37706328.0,0.4,-0.22,0.24,0.79,-0.44,0.48
37716068.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37725988.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37734664.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37743372.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37752428.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37761900.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37770868.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37779700.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37789412.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37799352.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37809492.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37818184.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37827316.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37836376.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37846072.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37856224.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37866244.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37876460.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37885164.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37893860.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37902868.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37912276.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37921332.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37930280.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37939956.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37949908.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37960168.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37968760.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37977896.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37987252.0,0.4,-0.22,0.25,0.78,-0.44,0.49
37997456.0,0.4,-0.22,0.25,0.78,-0.44,0.49
38007672.0,0.4,-0.22,0.25,0.78,-0.44,0.49
38017196.0,0.4,-0.22,0.25,0.78,-0.44,0.49
38027120.0,0.4,-0.22,0.25,0.78,-0.44,0.49
38035836.0,0.4,-0.22,0.25,0.78,-0.44,0.49
38044512.0,0.4,-0.22,0.25,0.78,-0.44,0.49
38053520.0,0.4,-0.22,0.25,0.78,-0.44,0.49
38063740.0,0.4,-0.22,0.25,0.78,-0.44,0.49
38073936.0,0.4,-0.22,0.25,0.78,-0.44,0.49
38082612.0,0.4,-0.22,0.25,0.78,-0.44,0.49
38091628.0,0.4,-0.22,0.25,0.78,-0.44,0.49
38101860.0,0.4,-0.22,0.25,0.78,-0.44,0.49
38112584.0,0.4,-0.22,0.25,0.78,-0.44,0.49
38122168.0,0.4,-0.22,0.25,0.78,-0.44,0.49
