24950460.0,0.17,-0.22,0.23,0.16,-0.2,0.68,0.35,-0.21,0.29,-0.0,0.0,0.0
24967376.0,0.17,-0.22,0.24,0.16,-0.2,0.69,0.36,-0.21,0.29,-0.0,0.0,0.0
24984264.0,0.17,-0.22,0.24,0.16,-0.2,0.69,0.36,-0.21,0.29,-0.0,0.0,0.0
25000164.0,0.17,-0.22,0.24,0.16,-0.2,0.69,0.36,-0.21,0.29,-0.0,0.0,0.0
25016164.0,0.17,-0.22,0.24,0.16,-0.2,0.69,0.37,-0.21,0.29,-0.0,0.0,0.0
25032840.0,0.17,-0.22,0.24,0.16,-0.2,0.69,0.37,-0.21,0.3,-0.0,0.0,0.0
25048280.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.37,-0.21,0.3,-0.0,0.0,0.0
25065136.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.37,-0.21,0.3,-0.0,0.0,0.0
25081400.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.37,-0.21,0.3,-0.0,0.0,0.0
25097196.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25114160.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25131400.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25147380.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25164324.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25181328.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25197308.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25214256.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25231896.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25247560.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25264484.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25282256.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25297712.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25314700.0,0.18,-0.22,0.25,0.16999999999999998,-0.2,0.7,0.38,-0.21,0.3,-0.0,0.0,0.0
25332896.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25348308.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25365256.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25382756.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25398216.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25415136.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.3,-0.0,0.0,0.0
25432500.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.29,-0.0,0.0,0.0
25447948.0,0.18,-0.22,0.24,0.16999999999999998,-0.2,0.69,0.38,-0.21,0.29,-0.0,0.0,0.0
25465056.0,0.18,-0.22,0.23,0.16999999999999998,-0.2,0.68,0.38,-0.22,0.29,-0.0,0.0,0.0
25481980.0,0.18,-0.22,0.23,0.16999999999999998,-0.2,0.68,0.38,-0.22,0.29,-0.0,0.0,0.0
25497816.0,0.18,-0.22,0.23,0.16999999999999998,-0.2,0.68,0.38,-0.22,0.29,-0.0,0.0,0.0
25515040.0,0.17,-0.22,0.22,0.16,-0.2,0.67,0.38,-0.22,0.28,-0.0,0.0,0.0
25532692.0,0.17,-0.22,0.21,0.16,-0.2,0.66,0.37,-0.22,0.27,-0.0,0.0,0.0
25548160.0,0.17,-0.22,0.21,0.16,-0.2,0.66,0.36,-0.22,0.27,-0.0,0.0,0.0
25565344.0,0.16,-0.22,0.2,0.15,-0.2,0.65,0.34,-0.22,0.26,-0.0,0.0,0.0
25582692.0,0.15,-0.22,0.19,0.13999999999999999,-0.2,0.64,0.32,-0.21,0.25,-0.0,0.0,0.0
25598128.0,0.15,-0.22,0.19,0.13999999999999999,-0.2,0.64,0.31,-0.21,0.24,-0.0,0.0,0.0
25615256.0,0.14,-0.22,0.18,0.13,-0.2,0.63,0.29,-0.2,0.23,-0.0,0.0,0.0
25633532.0,0.12,-0.22,0.18,0.11,-0.2,0.63,0.27,-0.19,0.23,-0.0,0.0,0.0
25648984.0,0.12,-0.22,0.17,0.11,-0.2,0.62,0.26,-0.19,0.22,-0.0,0.0,0.0
25666192.0,0.11,-0.22,0.17,0.1,-0.2,0.62,0.24,-0.17,0.21,-0.0,0.0,0.0
25684504.0,0.1,-0.22,0.17,0.1,-0.2,0.62,0.23,-0.16,0.2,-0.0,0.0,0.0
25699920.0,0.09,-0.21,0.17,0.09,-0.19,0.62,0.22,-0.15,0.2,-0.0,0.0,0.0
25716488.0,0.08,-0.21,0.17,0.08,-0.19,0.62,0.21,-0.13,0.19,-0.0,0.0,0.0
25733592.0,0.07,-0.21,0.17,0.07,-0.18,0.62,0.2,-0.11,0.18,-0.0,0.0,0.0
25748956.0,0.07,-0.21,0.17,0.07,-0.18,0.62,0.19,-0.11,0.18,-0.0,0.0,0.0
25765972.0,0.06,-0.21,0.16,0.06,-0.18,0.61,0.19,-0.09,0.17,-0.0,0.0,0.0
25782812.0,0.05,-0.2,0.16,0.05,-0.17,0.61,0.19,-0.08,0.16,-0.0,0.0,0.0
25798316.0,0.05,-0.2,0.16,0.05,-0.17,0.61,0.19,-0.08,0.16,-0.0,0.0,0.0
25815216.0,0.04,-0.2,0.17,0.04,-0.17,0.62,0.19,-0.07,0.15,-0.0,0.0,0.0
25832084.0,0.03,-0.2,0.17,0.03,-0.17,0.62,0.18,-0.06,0.15,-0.0,0.0,0.0
25848044.0,0.03,-0.2,0.17,0.03,-0.17,0.62,0.18,-0.06,0.15,-0.0,0.0,0.0
25864904.0,0.02,-0.19,0.17,0.02,-0.16,0.62,0.18,-0.05,0.15,-0.0,0.0,0.0
25881744.0,0.02,-0.19,0.17,0.02,-0.17,0.62,0.18,-0.05,0.15,-0.0,0.0,0.0
25897884.0,0.02,-0.19,0.17,0.02,-0.17,0.62,0.18,-0.05,0.15,-0.0,0.0,0.0
25914652.0,0.02,-0.19,0.17,0.02,-0.17,0.62,0.18,-0.05,0.15,-0.0,0.0,0.0
25931916.0,0.02,-0.19,0.17,0.02,-0.17,0.62,0.18,-0.06,0.16,-0.0,0.0,0.0
25947956.0,0.02,-0.19,0.18,0.02,-0.17,0.63,0.18,-0.06,0.16,-0.0,0.0,0.0
25964848.0,0.02,-0.2,0.18,0.02,-0.18000000000000002,0.63,0.18,-0.07,0.17,-0.0,0.0,0.0
25981608.0,0.03,-0.2,0.19,0.03,-0.18000000000000002,0.64,0.18,-0.08,0.18,-0.0,0.0,0.0
